#time[s]	yaw[degree]	pitch[degree]	roll[degree]
2202.236567	1.150e+002	-1.070e+001	-8.934e-001
2202.247136	1.150e+002	-1.067e+001	-9.019e-001
2202.256784	1.150e+002	-1.065e+001	-9.159e-001
2202.267279	1.150e+002	-1.063e+001	-9.265e-001
2202.276720	1.150e+002	-1.061e+001	-9.310e-001
2202.288884	1.150e+002	-1.058e+001	-9.357e-001
2202.296728	1.150e+002	-1.057e+001	-9.464e-001
2202.307116	1.150e+002	-1.055e+001	-9.508e-001
2202.316621	1.150e+002	-1.053e+001	-9.615e-001
2202.327512	1.150e+002	-1.051e+001	-9.721e-001
2202.338438	1.150e+002	-1.049e+001	-9.769e-001
2202.347095	1.150e+002	-1.047e+001	-9.936e-001
2202.356561	1.150e+002	-1.046e+001	-1.001e+000
2202.367076	1.150e+002	-1.045e+001	-1.017e+000
2202.376606	1.150e+002	-1.042e+001	-1.031e+000
2202.387552	1.150e+002	-1.042e+001	-1.045e+000
2202.396972	1.150e+002	-1.041e+001	-1.067e+000
2202.407007	1.149e+002	-1.039e+001	-1.083e+000
2202.416543	1.149e+002	-1.038e+001	-1.100e+000
2202.426908	1.149e+002	-1.037e+001	-1.119e+000
2202.436434	1.149e+002	-1.036e+001	-1.141e+000
2202.446930	1.149e+002	-1.036e+001	-1.160e+000
2202.456401	1.149e+002	-1.035e+001	-1.177e+000
2202.467395	1.149e+002	-1.034e+001	-1.195e+000
2202.476433	1.149e+002	-1.034e+001	-1.204e+000
2202.487018	1.149e+002	-1.034e+001	-1.223e+000
2202.496472	1.149e+002	-1.033e+001	-1.233e+000
2202.506855	1.149e+002	-1.033e+001	-1.248e+000
2202.516395	1.149e+002	-1.034e+001	-1.253e+000
2202.526751	1.149e+002	-1.034e+001	-1.259e+000
2202.536289	1.149e+002	-1.034e+001	-1.259e+000
2202.546780	1.149e+002	-1.035e+001	-1.265e+000
2202.557154	1.149e+002	-1.035e+001	-1.276e+000
2202.567318	1.149e+002	-1.036e+001	-1.278e+000
2202.576840	1.149e+002	-1.037e+001	-1.280e+000
2202.586734	1.149e+002	-1.038e+001	-1.282e+000
2202.596215	1.149e+002	-1.039e+001	-1.278e+000
2202.606685	1.149e+002	-1.041e+001	-1.282e+000
2202.616126	1.149e+002	-1.042e+001	-1.284e+000
2202.626665	1.149e+002	-1.044e+001	-1.288e+000
2202.636126	1.149e+002	-1.045e+001	-1.290e+000
2202.646622	1.149e+002	-1.046e+001	-1.298e+000
2202.656088	1.149e+002	-1.048e+001	-1.302e+000
2202.666605	1.149e+002	-1.049e+001	-1.310e+000
2202.676129	1.149e+002	-1.051e+001	-1.318e+000
2202.687044	1.149e+002	-1.053e+001	-1.322e+000
2202.696100	1.149e+002	-1.054e+001	-1.330e+000
2202.706492	1.149e+002	-1.056e+001	-1.334e+000
2202.740349	1.149e+002	-1.059e+001	-1.340e+000
2202.740976	1.149e+002	-1.061e+001	-1.344e+000
2202.746480	1.149e+002	-1.063e+001	-1.348e+000
2202.756424	1.149e+002	-1.064e+001	-1.346e+000
2202.767699	1.148e+002	-1.066e+001	-1.341e+000
2202.778953	1.148e+002	-1.068e+001	-1.339e+000
2202.788270	1.149e+002	-1.070e+001	-1.334e+000
2202.797052	1.149e+002	-1.072e+001	-1.333e+000
2202.806980	1.148e+002	-1.073e+001	-1.331e+000
2202.818542	1.148e+002	-1.075e+001	-1.320e+000
2202.840111	1.149e+002	-1.077e+001	-1.319e+000
2202.840721	1.148e+002	-1.078e+001	-1.307e+000
2202.847541	1.148e+002	-1.080e+001	-1.296e+000
2202.862352	1.148e+002	-1.082e+001	-1.295e+000
2202.868561	1.148e+002	-1.083e+001	-1.284e+000
2202.875766	1.148e+002	-1.085e+001	-1.282e+000
2202.887155	1.148e+002	-1.087e+001	-1.271e+000
2202.897780	1.149e+002	-1.088e+001	-1.270e+000
2202.908868	1.148e+002	-1.090e+001	-1.259e+000
2202.915657	1.148e+002	-1.091e+001	-1.251e+000
2202.926934	1.149e+002	-1.093e+001	-1.250e+000
2202.941867	1.148e+002	-1.095e+001	-1.239e+000
2202.946080	1.148e+002	-1.096e+001	-1.231e+000
2202.955612	1.148e+002	-1.096e+001	-1.228e+000
2202.970635	1.148e+002	-1.098e+001	-1.220e+000
2202.994984	1.148e+002	-1.099e+001	-1.213e+000
2202.995714	1.148e+002	-1.100e+001	-1.205e+000
2202.996709	1.148e+002	-1.101e+001	-1.201e+000
2203.006123	1.148e+002	-1.102e+001	-1.194e+000
2203.017360	1.148e+002	-1.102e+001	-1.184e+000
2203.028999	1.148e+002	-1.103e+001	-1.180e+000
2203.035617	1.148e+002	-1.103e+001	-1.170e+000
2203.045978	1.148e+002	-1.104e+001	-1.162e+000
2203.064099	1.148e+002	-1.104e+001	-1.153e+000
2203.068834	1.148e+002	-1.104e+001	-1.142e+000
2203.075776	1.148e+002	-1.105e+001	-1.123e+000
2203.086125	1.148e+002	-1.105e+001	-1.113e+000
2203.104927	1.148e+002	-1.105e+001	-1.103e+000
2203.106340	1.148e+002	-1.105e+001	-1.087e+000
2203.119425	1.148e+002	-1.105e+001	-1.077e+000
2203.126039	1.148e+002	-1.106e+001	-1.067e+000
2203.135670	1.148e+002	-1.105e+001	-1.055e+000
2203.146114	1.148e+002	-1.105e+001	-1.048e+000
2203.155402	1.148e+002	-1.104e+001	-1.036e+000
2203.165871	1.148e+002	-1.104e+001	-1.025e+000
2203.176752	1.148e+002	-1.103e+001	-1.017e+000
2203.185764	1.147e+002	-1.102e+001	-1.010e+000
2203.201761	1.147e+002	-1.101e+001	-1.001e+000
2203.205818	1.147e+002	-1.101e+001	-9.947e-001
2203.215355	1.147e+002	-1.100e+001	-9.920e-001
2203.225767	1.147e+002	-1.098e+001	-9.831e-001
2203.235326	1.147e+002	-1.097e+001	-9.745e-001
2203.247310	1.147e+002	-1.096e+001	-9.709e-001
2203.255324	1.147e+002	-1.095e+001	-9.620e-001
2203.265737	1.147e+002	-1.093e+001	-9.572e-001
2203.275146	1.147e+002	-1.091e+001	-9.418e-001
2203.285323	1.146e+002	-1.089e+001	-9.265e-001
2203.295064	1.146e+002	-1.088e+001	-9.120e-001
2203.305682	1.146e+002	-1.086e+001	-9.063e-001
2203.315079	1.146e+002	-1.084e+001	-8.857e-001
2203.325581	1.146e+002	-1.082e+001	-8.766e-001
2203.335111	1.146e+002	-1.080e+001	-8.597e-001
2203.345537	1.146e+002	-1.077e+001	-8.482e-001
2203.355110	1.146e+002	-1.075e+001	-8.369e-001
2203.365512	1.146e+002	-1.073e+001	-8.259e-001
2203.375052	1.145e+002	-1.070e+001	-8.088e-001
2203.387027	1.145e+002	-1.067e+001	-8.075e-001
2203.394958	1.145e+002	-1.065e+001	-7.997e-001
2203.407334	1.145e+002	-1.062e+001	-7.885e-001
2203.415008	1.145e+002	-1.059e+001	-7.909e-001
2203.425453	1.145e+002	-1.057e+001	-7.890e-001
2203.435032	1.145e+002	-1.053e+001	-7.912e-001
2203.445359	1.145e+002	-1.050e+001	-7.931e-001
2203.455484	1.145e+002	-1.047e+001	-7.950e-001
2203.465399	1.145e+002	-1.044e+001	-7.977e-001
2203.474945	1.144e+002	-1.041e+001	-8.092e-001
2203.485376	1.144e+002	-1.038e+001	-8.112e-001
2203.495062	1.144e+002	-1.035e+001	-8.131e-001
2203.505438	1.144e+002	-1.031e+001	-8.249e-001
2203.517830	1.144e+002	-1.028e+001	-8.269e-001
2203.525235	1.144e+002	-1.025e+001	-8.384e-001
2203.535362	1.144e+002	-1.021e+001	-8.441e-001
2203.545230	1.144e+002	-1.018e+001	-8.464e-001
2203.554654	1.143e+002	-1.015e+001	-8.580e-001
2203.565244	1.143e+002	-1.011e+001	-8.637e-001
2203.574711	1.143e+002	-1.008e+001	-8.754e-001
2203.585211	1.143e+002	-1.004e+001	-8.814e-001
2203.594519	1.143e+002	-1.001e+001	-8.936e-001
2203.607074	1.143e+002	-9.969e+000	-8.994e-001
2203.619550	1.143e+002	-9.936e+000	-9.113e-001
2203.625048	1.143e+002	-9.906e+000	-9.288e-001
2203.634580	1.143e+002	-9.873e+000	-9.413e-001
2203.645119	1.143e+002	-9.840e+000	-9.530e-001
2203.654575	1.142e+002	-9.807e+000	-9.647e-001
2203.665089	1.142e+002	-9.773e+000	-9.766e-001
2203.674598	1.142e+002	-9.746e+000	-9.851e-001
2203.685625	1.142e+002	-9.713e+000	-9.968e-001
2203.694818	1.142e+002	-9.685e+000	-1.006e+000
2203.705123	1.142e+002	-9.658e+000	-1.013e+000
2203.714465	1.142e+002	-9.631e+000	-1.022e+000
2203.724946	1.142e+002	-9.607e+000	-1.036e+000
2203.734531	1.142e+002	-9.580e+000	-1.045e+000
2203.744959	1.142e+002	-9.553e+000	-1.053e+000
2203.754422	1.142e+002	-9.535e+000	-1.063e+000
2203.764860	1.142e+002	-9.514e+000	-1.068e+000
2203.774363	1.141e+002	-9.496e+000	-1.078e+000
2203.784901	1.141e+002	-9.479e+000	-1.089e+000
2203.794354	1.141e+002	-9.455e+000	-1.104e+000
2203.805934	1.141e+002	-9.444e+000	-1.110e+000
2203.814350	1.141e+002	-9.425e+000	-1.121e+000
2203.824849	1.141e+002	-9.414e+000	-1.127e+000
2203.834382	1.141e+002	-9.396e+000	-1.138e+000
2203.844746	1.141e+002	-9.389e+000	-1.151e+000
2203.854415	1.141e+002	-9.381e+000	-1.164e+000
2203.864669	1.141e+002	-9.369e+000	-1.171e+000
2203.874218	1.141e+002	-9.361e+000	-1.183e+000
2203.884740	1.141e+002	-9.359e+000	-1.193e+000
2203.894211	1.141e+002	-9.353e+000	-1.196e+000
2203.904775	1.140e+002	-9.357e+000	-1.201e+000
2203.914256	1.140e+002	-9.361e+000	-1.205e+000
2203.924561	1.140e+002	-9.359e+000	-1.214e+000
2203.934215	1.140e+002	-9.363e+000	-1.219e+000
2203.944538	1.140e+002	-9.367e+000	-1.224e+000
2203.954124	1.140e+002	-9.377e+000	-1.226e+000
2203.964609	1.140e+002	-9.380e+000	-1.231e+000
2203.974427	1.140e+002	-9.394e+000	-1.238e+000
2203.984582	1.140e+002	-9.398e+000	-1.243e+000
2203.994002	1.140e+002	-9.412e+000	-1.250e+000
2204.004622	1.139e+002	-9.422e+000	-1.252e+000
2204.015163	1.139e+002	-9.435e+000	-1.258e+000
2204.024508	1.139e+002	-9.455e+000	-1.262e+000
2204.034055	1.139e+002	-9.470e+000	-1.259e+000
2204.045337	1.139e+002	-9.484e+000	-1.266e+000
2204.054029	1.139e+002	-9.504e+000	-1.269e+000
2204.063561	1.139e+002	-9.525e+000	-1.263e+000
2204.074030	1.139e+002	-9.545e+000	-1.266e+000
2204.083538	1.139e+002	-9.570e+000	-1.265e+000
2204.093907	1.138e+002	-9.592e+000	-1.259e+000
2204.108547	1.138e+002	-9.617e+000	-1.258e+000
2204.117085	1.138e+002	-9.639e+000	-1.252e+000
2204.123517	1.138e+002	-9.670e+000	-1.248e+000
2204.133770	1.138e+002	-9.701e+000	-1.243e+000
2204.143865	1.138e+002	-9.729e+000	-1.233e+000
2204.156784	1.138e+002	-9.760e+000	-1.229e+000
2204.163417	1.138e+002	-9.788e+000	-1.218e+000
2204.173878	1.137e+002	-9.819e+000	-1.214e+000
2204.183328	1.137e+002	-9.850e+000	-1.210e+000
2204.193775	1.137e+002	-9.878e+000	-1.200e+000
2204.205595	1.137e+002	-9.909e+000	-1.195e+000
2204.213719	1.137e+002	-9.944e+000	-1.197e+000
2204.223377	1.137e+002	-9.975e+000	-1.192e+000
2204.237230	1.137e+002	-1.001e+001	-1.194e+000
2204.243246	1.137e+002	-1.005e+001	-1.195e+000
2204.254135	1.136e+002	-1.008e+001	-1.197e+000
2204.265398	1.136e+002	-1.012e+001	-1.204e+000
2204.274284	1.136e+002	-1.015e+001	-1.206e+000
2204.283102	1.136e+002	-1.019e+001	-1.207e+000
2204.297435	1.136e+002	-1.023e+001	-1.208e+000
2204.303372	1.136e+002	-1.026e+001	-1.210e+000
2204.314192	1.136e+002	-1.030e+001	-1.218e+000
2204.323544	1.136e+002	-1.033e+001	-1.219e+000
2204.335702	1.136e+002	-1.038e+001	-1.222e+000
2204.342984	1.136e+002	-1.041e+001	-1.224e+000
2204.354708	1.136e+002	-1.046e+001	-1.222e+000
2204.363091	1.135e+002	-1.049e+001	-1.230e+000
2204.373385	1.135e+002	-1.054e+001	-1.227e+000
2204.383056	1.135e+002	-1.058e+001	-1.225e+000
2204.394044	1.135e+002	-1.062e+001	-1.232e+000
2204.417916	1.135e+002	-1.069e+001	-1.248e+000
2204.426541	1.135e+002	-1.073e+001	-1.255e+000
2204.433717	1.135e+002	-1.078e+001	-1.259e+000
2204.443182	1.135e+002	-1.081e+001	-1.270e+000
2204.454636	1.135e+002	-1.085e+001	-1.278e+000
2204.470134	1.135e+002	-1.089e+001	-1.292e+000
2204.473588	1.135e+002	-1.093e+001	-1.300e+000
2204.484034	1.135e+002	-1.097e+001	-1.307e+000
2204.509537	1.135e+002	-1.101e+001	-1.321e+000
2204.518040	1.135e+002	-1.104e+001	-1.333e+000
2204.519772	1.134e+002	-1.108e+001	-1.340e+000
2204.527687	1.134e+002	-1.111e+001	-1.345e+000
2204.545871	1.134e+002	-1.115e+001	-1.354e+000
2204.546847	1.134e+002	-1.119e+001	-1.366e+000
2204.556766	1.134e+002	-1.122e+001	-1.377e+000
2204.562781	1.134e+002	-1.125e+001	-1.389e+000
2204.577177	1.134e+002	-1.128e+001	-1.401e+000
2204.582899	1.134e+002	-1.132e+001	-1.412e+000
2204.594441	1.134e+002	-1.135e+001	-1.424e+000
2204.602961	1.134e+002	-1.138e+001	-1.437e+000
2204.614495	1.134e+002	-1.142e+001	-1.448e+000
2204.624981	1.134e+002	-1.144e+001	-1.464e+000
2204.636681	1.134e+002	-1.148e+001	-1.482e+000
2204.642863	1.134e+002	-1.151e+001	-1.498e+000
2204.653304	1.134e+002	-1.154e+001	-1.510e+000
2204.662652	1.134e+002	-1.157e+001	-1.526e+000
2204.673069	1.134e+002	-1.160e+001	-1.532e+000
2204.683386	1.134e+002	-1.162e+001	-1.548e+000
2204.693025	1.134e+002	-1.165e+001	-1.565e+000
2204.703374	1.134e+002	-1.167e+001	-1.574e+000
2204.740688	1.134e+002	-1.170e+001	-1.585e+000
2204.741594	1.134e+002	-1.172e+001	-1.595e+000
2204.742724	1.135e+002	-1.174e+001	-1.606e+000
2204.743807	1.135e+002	-1.177e+001	-1.616e+000
2204.752934	1.135e+002	-1.179e+001	-1.626e+000
2204.763987	1.135e+002	-1.180e+001	-1.635e+000
2204.776060	1.135e+002	-1.182e+001	-1.640e+000
2204.783084	1.135e+002	-1.184e+001	-1.648e+000
2204.792755	1.135e+002	-1.186e+001	-1.653e+000
2204.802348	1.135e+002	-1.187e+001	-1.661e+000
2204.812796	1.135e+002	-1.188e+001	-1.670e+000
