#time[s]	yaw[degree]	pitch[degree]	roll[degree]
600.456103	9.545e+001	-7.635e+000	1.806e+000
600.466452	9.541e+001	-7.608e+000	1.785e+000
600.475946	9.536e+001	-7.576e+000	1.769e+000
600.486254	9.533e+001	-7.545e+000	1.744e+000
600.496178	9.529e+001	-7.513e+000	1.719e+000
600.506270	9.526e+001	-7.472e+000	1.694e+000
600.515907	9.521e+001	-7.440e+000	1.668e+000
600.533460	9.517e+001	-7.403e+000	1.648e+000
600.535896	9.514e+001	-7.362e+000	1.623e+000
600.546330	9.510e+001	-7.326e+000	1.602e+000
600.557610	9.506e+001	-7.290e+000	1.582e+000
600.566359	9.502e+001	-7.243e+000	1.562e+000
600.575842	9.498e+001	-7.197e+000	1.552e+000
600.587434	9.495e+001	-7.152e+000	1.542e+000
600.595763	9.490e+001	-7.106e+000	1.531e+000
600.606106	9.487e+001	-7.065e+000	1.526e+000
600.615747	9.484e+001	-7.015e+000	1.520e+000
600.626100	9.479e+001	-6.974e+000	1.515e+000
600.635532	9.476e+001	-6.929e+000	1.514e+000
600.646402	9.472e+001	-6.884e+000	1.513e+000
600.655699	9.468e+001	-6.838e+000	1.512e+000
600.666123	9.465e+001	-6.798e+000	1.516e+000
600.677273	9.461e+001	-6.758e+000	1.510e+000
600.685964	9.458e+001	-6.713e+000	1.509e+000
600.695520	9.454e+001	-6.672e+000	1.503e+000
600.708546	9.450e+001	-6.632e+000	1.498e+000
600.716382	9.446e+001	-6.591e+000	1.491e+000
600.726169	9.442e+001	-6.555e+000	1.480e+000
600.736336	9.439e+001	-6.515e+000	1.474e+000
600.745972	9.434e+001	-6.469e+000	1.464e+000
600.756307	9.431e+001	-6.429e+000	1.458e+000
600.767884	9.426e+001	-6.398e+000	1.451e+000
600.776223	9.423e+001	-6.358e+000	1.445e+000
600.785958	9.418e+001	-6.327e+000	1.439e+000
600.796281	9.415e+001	-6.292e+000	1.438e+000
600.805791	9.410e+001	-6.266e+000	1.436e+000
600.816183	9.406e+001	-6.236e+000	1.449e+000
600.825884	9.402e+001	-6.221e+000	1.457e+000
600.836181	9.398e+001	-6.196e+000	1.465e+000
600.845796	9.393e+001	-6.191e+000	1.482e+000
600.856796	9.389e+001	-6.181e+000	1.504e+000
600.865971	9.386e+001	-6.176e+000	1.521e+000
600.878158	9.382e+001	-6.177e+000	1.543e+000
600.885764	9.378e+001	-6.172e+000	1.570e+000
600.896137	9.374e+001	-6.172e+000	1.592e+000
600.908067	9.370e+001	-6.168e+000	1.619e+000
600.918552	9.366e+001	-6.173e+000	1.646e+000
600.925660	9.362e+001	-6.173e+000	1.677e+000
600.936187	9.358e+001	-6.178e+000	1.714e+000
600.945871	9.353e+001	-6.184e+000	1.750e+000
600.956088	9.349e+001	-6.194e+000	1.781e+000
600.965559	9.346e+001	-6.210e+000	1.817e+000
600.976848	9.342e+001	-6.224e+000	1.844e+000
600.985614	9.338e+001	-6.249e+000	1.870e+000
600.995936	9.335e+001	-6.269e+000	1.900e+000
601.005524	9.330e+001	-6.294e+000	1.917e+000
601.015924	9.326e+001	-6.319e+000	1.943e+000
601.025502	9.323e+001	-6.353e+000	1.958e+000
601.035881	9.319e+001	-6.388e+000	1.974e+000
601.045763	9.315e+001	-6.422e+000	1.990e+000
601.055881	9.311e+001	-6.457e+000	2.016e+000
601.065599	9.307e+001	-6.496e+000	2.037e+000
601.075783	9.304e+001	-6.531e+000	2.062e+000
601.086446	9.300e+001	-6.566e+000	2.088e+000
601.095759	9.297e+001	-6.601e+000	2.123e+000
601.105704	9.293e+001	-6.631e+000	2.164e+000
601.115962	9.289e+001	-6.666e+000	2.199e+000
601.125449	9.286e+001	-6.701e+000	2.245e+000
601.135786	9.282e+001	-6.731e+000	2.285e+000
601.145414	9.280e+001	-6.771e+000	2.335e+000
601.157916	9.276e+001	-6.811e+000	2.385e+000
601.165301	9.273e+001	-6.857e+000	2.430e+000
601.175642	9.270e+001	-6.901e+000	2.475e+000
601.186170	9.267e+001	-6.956e+000	2.519e+000
601.199720	9.263e+001	-7.001e+000	2.564e+000
601.205290	9.261e+001	-7.056e+000	2.589e+000
601.215853	9.258e+001	-7.101e+000	2.614e+000
601.225280	9.256e+001	-7.155e+000	2.629e+000
601.235821	9.252e+001	-7.204e+000	2.650e+000
601.245192	9.250e+001	-7.253e+000	2.670e+000
601.255665	9.247e+001	-7.303e+000	2.690e+000
601.265143	9.244e+001	-7.342e+000	2.710e+000
601.275589	9.241e+001	-7.387e+000	2.735e+000
601.285345	9.239e+001	-7.426e+000	2.756e+000
601.295743	9.236e+001	-7.471e+000	2.780e+000
601.308347	9.234e+001	-7.510e+000	2.811e+000
601.315413	9.231e+001	-7.550e+000	2.851e+000
601.325673	9.229e+001	-7.590e+000	2.881e+000
601.335635	9.227e+001	-7.630e+000	2.921e+000
601.345568	9.224e+001	-7.670e+000	2.960e+000
601.355474	9.222e+001	-7.705e+000	3.005e+000
601.367652	9.221e+001	-7.745e+000	3.045e+000
601.375436	9.219e+001	-7.790e+000	3.079e+000
601.385581	9.217e+001	-7.835e+000	3.114e+000
601.395328	9.215e+001	-7.880e+000	3.148e+000
601.406786	9.214e+001	-7.920e+000	3.178e+000
601.418091	9.212e+001	-7.960e+000	3.207e+000
601.425769	9.211e+001	-7.999e+000	3.227e+000
601.435244	9.209e+001	-8.039e+000	3.247e+000
601.453827	9.208e+001	-8.073e+000	3.261e+000
601.455272	9.207e+001	-8.103e+000	3.271e+000
601.465828	9.206e+001	-8.138e+000	3.286e+000
601.480384	9.204e+001	-8.167e+000	3.296e+000
601.485786	9.203e+001	-8.202e+000	3.311e+000
601.495176	9.202e+001	-8.237e+000	3.325e+000
601.505944	9.201e+001	-8.271e+000	3.340e+000
601.516844	9.200e+001	-8.306e+000	3.354e+000
601.525582	9.199e+001	-8.336e+000	3.374e+000
601.535352	9.199e+001	-8.366e+000	3.384e+000
601.545634	9.197e+001	-8.395e+000	3.403e+000
601.555395	9.197e+001	-8.420e+000	3.418e+000
601.566360	9.196e+001	-8.440e+000	3.437e+000
601.575609	9.196e+001	-8.466e+000	3.462e+000
601.591943	9.195e+001	-8.491e+000	3.477e+000
601.595015	9.194e+001	-8.510e+000	3.486e+000
601.605599	9.194e+001	-8.530e+000	3.496e+000
601.619343	9.194e+001	-8.551e+000	3.515e+000
601.625481	9.194e+001	-8.571e+000	3.524e+000
601.638789	9.194e+001	-8.590e+000	3.534e+000
601.645622	9.193e+001	-8.610e+000	3.534e+000
601.655592	9.193e+001	-8.625e+000	3.548e+000
601.666764	9.194e+001	-8.641e+000	3.552e+000
601.674953	9.194e+001	-8.655e+000	3.557e+000
601.690760	9.194e+001	-8.671e+000	3.561e+000
601.694941	9.194e+001	-8.686e+000	3.566e+000
601.706050	9.195e+001	-8.696e+000	3.565e+000
601.716171	9.196e+001	-8.706e+000	3.574e+000
601.725435	9.196e+001	-8.711e+000	3.578e+000
601.734996	9.196e+001	-8.721e+000	3.587e+000
601.745618	9.197e+001	-8.727e+000	3.592e+000
601.755228	9.198e+001	-8.732e+000	3.596e+000
601.765372	9.199e+001	-8.737e+000	3.590e+000
601.774839	9.200e+001	-8.738e+000	3.590e+000
601.787359	9.200e+001	-8.743e+000	3.584e+000
601.795245	9.201e+001	-8.743e+000	3.574e+000
601.805514	9.202e+001	-8.753e+000	3.563e+000
601.819007	9.203e+001	-8.758e+000	3.547e+000
601.825370	9.204e+001	-8.758e+000	3.536e+000
601.834899	9.205e+001	-8.758e+000	3.526e+000
601.845495	9.207e+001	-8.759e+000	3.515e+000
601.854923	9.208e+001	-8.764e+000	3.509e+000
601.865151	9.209e+001	-8.759e+000	3.503e+000
601.874629	9.212e+001	-8.755e+000	3.497e+000
601.886218	9.213e+001	-8.745e+000	3.496e+000
601.898422	9.215e+001	-8.736e+000	3.495e+000
601.905203	9.216e+001	-8.731e+000	3.489e+000
601.914517	9.218e+001	-8.722e+000	3.488e+000
601.927731	9.220e+001	-8.717e+000	3.482e+000
601.934612	9.222e+001	-8.708e+000	3.480e+000
601.945271	9.224e+001	-8.698e+000	3.469e+000
601.956996	9.225e+001	-8.693e+000	3.453e+000
601.964989	9.227e+001	-8.684e+000	3.442e+000
601.974518	9.230e+001	-8.679e+000	3.416e+000
601.985867	9.232e+001	-8.664e+000	3.391e+000
601.999370	9.234e+001	-8.655e+000	3.360e+000
602.005067	9.237e+001	-8.645e+000	3.329e+000
602.014435	9.239e+001	-8.630e+000	3.303e+000
602.028316	9.241e+001	-8.615e+000	3.267e+000
602.034443	9.244e+001	-8.595e+000	3.237e+000
602.045551	9.246e+001	-8.575e+000	3.206e+000
602.054476	9.249e+001	-8.556e+000	3.185e+000
602.065154	9.251e+001	-8.535e+000	3.154e+000
602.075428	9.253e+001	-8.516e+000	3.133e+000
602.086951	9.257e+001	-8.496e+000	3.102e+000
602.095275	9.259e+001	-8.472e+000	3.077e+000
602.105008	9.262e+001	-8.452e+000	3.046e+000
602.119251	9.264e+001	-8.436e+000	3.010e+000
602.124707	9.267e+001	-8.417e+000	2.979e+000
602.135041	9.270e+001	-8.397e+000	2.948e+000
602.144704	9.273e+001	-8.382e+000	2.922e+000
602.155076	9.276e+001	-8.357e+000	2.886e+000
602.164846	9.279e+001	-8.338e+000	2.855e+000
602.179193	9.281e+001	-8.322e+000	2.819e+000
602.184690	9.284e+001	-8.297e+000	2.784e+000
602.194952	9.287e+001	-8.272e+000	2.748e+000
602.206485	9.290e+001	-8.247e+000	2.712e+000
602.216013	9.293e+001	-8.217e+000	2.681e+000
602.225496	9.296e+001	-8.187e+000	2.641e+000
602.237264	9.299e+001	-8.157e+000	2.601e+000
602.244614	9.302e+001	-8.127e+000	2.560e+000
602.255003	9.305e+001	-8.097e+000	2.529e+000
602.267430	9.308e+001	-8.067e+000	2.499e+000
602.275320	9.311e+001	-8.032e+000	2.473e+000
602.285623	9.314e+001	-7.997e+000	2.448e+000
602.297854	9.317e+001	-7.963e+000	2.422e+000
602.304460	9.321e+001	-7.933e+000	2.392e+000
602.314862	9.323e+001	-7.898e+000	2.366e+000
602.324396	9.326e+001	-7.868e+000	2.336e+000
602.337195	9.329e+001	-7.833e+000	2.310e+000
602.345136	9.332e+001	-7.798e+000	2.275e+000
602.356992	9.335e+001	-7.763e+000	2.240e+000
602.364325	9.338e+001	-7.728e+000	2.214e+000
602.376278	9.341e+001	-7.693e+000	2.189e+000
602.384351	9.344e+001	-7.658e+000	2.163e+000
602.395734	9.347e+001	-7.618e+000	2.133e+000
602.404244	9.349e+001	-7.583e+000	2.109e+000
602.414678	9.352e+001	-7.543e+000	2.088e+000
602.426294	9.355e+001	-7.509e+000	2.073e+000
602.434706	9.358e+001	-7.464e+000	2.048e+000
602.444138	9.361e+001	-7.429e+000	2.023e+000
602.454870	9.363e+001	-7.384e+000	2.008e+000
602.464136	9.366e+001	-7.345e+000	1.988e+000
602.474547	9.369e+001	-7.305e+000	1.978e+000
602.484162	9.371e+001	-7.265e+000	1.958e+000
602.494540	9.374e+001	-7.216e+000	1.948e+000
602.504056	9.377e+001	-7.171e+000	1.934e+000
602.514517	9.379e+001	-7.131e+000	1.924e+000
602.525012	9.383e+001	-7.082e+000	1.914e+000
602.537128	9.385e+001	-7.042e+000	1.904e+000
602.543994	9.387e+001	-6.998e+000	1.899e+000
602.554639	9.390e+001	-6.959e+000	1.889e+000
602.563965	9.393e+001	-6.920e+000	1.889e+000
602.574386	9.395e+001	-6.880e+000	1.879e+000
602.583994	9.397e+001	-6.845e+000	1.864e+000
602.594321	9.400e+001	-6.811e+000	1.859e+000
602.603899	9.403e+001	-6.771e+000	1.849e+000
602.614373	9.405e+001	-6.737e+000	1.844e+000
602.623823	9.407e+001	-6.692e+000	1.840e+000
602.635244	9.409e+001	-6.663e+000	1.840e+000
602.645251	9.411e+001	-6.624e+000	1.840e+000
602.654472	9.415e+001	-6.595e+000	1.849e+000
602.663845	9.417e+001	-6.561e+000	1.854e+000
602.675468	9.419e+001	-6.532e+000	1.864e+000
602.684034	9.421e+001	-6.503e+000	1.874e+000
602.694117	9.424e+001	-6.474e+000	1.884e+000
602.703726	9.426e+001	-6.450e+000	1.898e+000
602.714127	9.428e+001	-6.421e+000	1.908e+000
602.723669	9.430e+001	-6.397e+000	1.922e+000
602.734072	9.432e+001	-6.373e+000	1.937e+000
602.743715	9.435e+001	-6.355e+000	1.956e+000
602.754162	9.437e+001	-6.331e+000	1.971e+000
602.763622	9.439e+001	-6.307e+000	1.995e+000
602.774049	9.440e+001	-6.289e+000	2.015e+000
602.784501	9.442e+001	-6.270e+000	2.034e+000
602.794124	9.445e+001	-6.252e+000	2.053e+000
602.804445	9.447e+001	-6.233e+000	2.073e+000
602.813977	9.449e+001	-6.224e+000	2.092e+000
602.824395	9.451e+001	-6.206e+000	2.112e+000
602.834015	9.453e+001	-6.192e+000	2.126e+000
602.844379	9.455e+001	-6.183e+000	2.145e+000
602.853961	9.457e+001	-6.169e+000	2.159e+000
602.864359	9.457e+001	-6.160e+000	2.188e+000
602.873910	9.459e+001	-6.147e+000	2.213e+000
602.884946	9.461e+001	-6.133e+000	2.237e+000
602.893984	9.463e+001	-6.125e+000	2.266e+000
602.904403	9.464e+001	-6.117e+000	2.295e+000
602.914015	9.466e+001	-6.109e+000	2.324e+000
602.924288	9.468e+001	-6.105e+000	2.348e+000
602.933881	9.469e+001	-6.097e+000	2.378e+000
602.944385	9.471e+001	-6.098e+000	2.406e+000
602.953887	9.472e+001	-6.095e+000	2.430e+000
602.964294	9.473e+001	-6.091e+000	2.454e+000
602.973912	9.475e+001	-6.097e+000	2.478e+000
602.987364	9.477e+001	-6.094e+000	2.502e+000
602.993916	9.477e+001	-6.100e+000	2.526e+000
603.005095	9.479e+001	-6.106e+000	2.550e+000
603.024499	9.480e+001	-6.107e+000	2.569e+000
603.024786	9.481e+001	-6.114e+000	2.593e+000
603.033739	9.482e+001	-6.125e+000	2.621e+000
603.044198	9.483e+001	-6.131e+000	2.645e+000
603.053891	9.484e+001	-6.138e+000	2.668e+000
603.064224	9.485e+001	-6.144e+000	2.692e+000
603.073642	9.487e+001	-6.155e+000	2.711e+000
603.084210	9.488e+001	-6.161e+000	2.735e+000
603.093707	9.489e+001	-6.173e+000	2.763e+000
603.104008	9.490e+001	-6.189e+000	2.787e+000
603.113624	9.491e+001	-6.195e+000	2.810e+000
603.124121	9.492e+001	-6.212e+000	2.834e+000
603.133580	9.493e+001	-6.228e+000	2.857e+000
603.143952	9.494e+001	-6.244e+000	2.880e+000
603.154838	9.495e+001	-6.270e+000	2.903e+000
603.164343	9.496e+001	-6.286e+000	2.927e+000
603.176006	9.497e+001	-6.307e+000	2.945e+000
603.186722	9.498e+001	-6.323e+000	2.968e+000
603.193437	9.499e+001	-6.350e+000	2.991e+000
603.204869	9.500e+001	-6.370e+000	3.009e+000
603.213553	9.500e+001	-6.392e+000	3.037e+000
603.225476	9.502e+001	-6.418e+000	3.050e+000
603.233412	9.503e+001	-6.438e+000	3.068e+000
603.243798	9.504e+001	-6.464e+000	3.081e+000
603.253380	9.505e+001	-6.485e+000	3.089e+000
603.263776	9.507e+001	-6.515e+000	3.097e+000
603.273530	9.507e+001	-6.536e+000	3.105e+000
603.283728	9.509e+001	-6.561e+000	3.108e+000
603.293286	9.509e+001	-6.592e+000	3.116e+000
603.303972	9.510e+001	-6.617e+000	3.119e+000
603.313508	9.512e+001	-6.642e+000	3.122e+000
603.323773	9.512e+001	-6.663e+000	3.131e+000
603.333184	9.514e+001	-6.693e+000	3.138e+000
603.343645	9.516e+001	-6.714e+000	3.146e+000
603.353270	9.516e+001	-6.739e+000	3.149e+000
603.363649	9.518e+001	-6.759e+000	3.147e+000
603.374378	9.519e+001	-6.789e+000	3.145e+000
603.383617	9.520e+001	-6.814e+000	3.138e+000
603.394918	9.522e+001	-6.840e+000	3.141e+000
603.403570	9.523e+001	-6.865e+000	3.134e+000
603.413232	9.525e+001	-6.894e+000	3.122e+000
603.423603	9.526e+001	-6.914e+000	3.110e+000
603.434583	9.527e+001	-6.944e+000	3.098e+000
603.443456	9.529e+001	-6.969e+000	3.091e+000
603.454107	9.531e+001	-6.993e+000	3.074e+000
603.463641	9.531e+001	-7.022e+000	3.062e+000
603.474074	9.533e+001	-7.042e+000	3.040e+000
603.483694	9.534e+001	-7.066e+000	3.024e+000
603.493898	9.536e+001	-7.085e+000	3.002e+000
603.503513	9.538e+001	-7.110e+000	2.975e+000
603.513979	9.539e+001	-7.129e+000	2.963e+000
603.523597	9.540e+001	-7.158e+000	2.941e+000
603.533691	9.542e+001	-7.173e+000	2.915e+000
603.543321	9.543e+001	-7.196e+000	2.888e+000
603.553858	9.545e+001	-7.210e+000	2.861e+000
603.563393	9.547e+001	-7.234e+000	2.834e+000
603.573793	9.549e+001	-7.249e+000	2.808e+000
603.583416	9.550e+001	-7.267e+000	2.776e+000
603.598118	9.552e+001	-7.281e+000	2.740e+000
603.603355	9.554e+001	-7.295e+000	2.714e+000
603.614351	9.555e+001	-7.308e+000	2.677e+000
603.623282	9.557e+001	-7.322e+000	2.651e+000
603.635032	9.559e+001	-7.336e+000	2.615e+000
603.643165	9.560e+001	-7.350e+000	2.588e+000
603.656506	9.562e+001	-7.363e+000	2.552e+000
603.663330	9.564e+001	-7.372e+000	2.521e+000
603.673770	9.566e+001	-7.381e+000	2.490e+000
603.683077	9.568e+001	-7.389e+000	2.458e+000
603.697214	9.570e+001	-7.403e+000	2.422e+000
603.703130	9.572e+001	-7.412e+000	2.391e+000
603.713533	9.573e+001	-7.421e+000	2.360e+000
603.726947	9.575e+001	-7.429e+000	2.329e+000
603.733946	9.577e+001	-7.433e+000	2.302e+000
603.742976	9.578e+001	-7.437e+000	2.277e+000
603.753701	9.580e+001	-7.446e+000	2.246e+000
603.763127	9.582e+001	-7.450e+000	2.220e+000
603.773591	9.583e+001	-7.454e+000	2.194e+000
603.785180	9.585e+001	-7.453e+000	2.163e+000
603.793500	9.586e+001	-7.452e+000	2.133e+000
603.803108	9.588e+001	-7.456e+000	2.107e+000
603.818270	9.590e+001	-7.449e+000	2.072e+000
603.822859	9.591e+001	-7.443e+000	2.047e+000
603.833567	9.592e+001	-7.436e+000	2.012e+000
603.843189	9.593e+001	-7.430e+000	1.987e+000
603.853440	9.596e+001	-7.419e+000	1.957e+000
603.864149	9.597e+001	-7.413e+000	1.932e+000
603.873305	9.597e+001	-7.411e+000	1.902e+000
603.883030	9.598e+001	-7.396e+000	1.877e+000
603.893538	9.599e+001	-7.384e+000	1.848e+000
603.902801	9.601e+001	-7.374e+000	1.828e+000
603.913224	9.601e+001	-7.357e+000	1.804e+000
603.922711	9.602e+001	-7.351e+000	1.779e+000
603.942304	9.602e+001	-7.335e+000	1.755e+000
603.942583	9.604e+001	-7.325e+000	1.736e+000
603.953208	9.604e+001	-7.323e+000	1.715e+000
603.962665	9.604e+001	-7.312e+000	1.696e+000
603.973065	9.604e+001	-7.302e+000	1.687e+000
603.982730	9.605e+001	-7.296e+000	1.672e+000
603.992943	9.606e+001	-7.281e+000	1.658e+000
604.002772	9.606e+001	-7.270e+000	1.649e+000
604.012992	9.606e+001	-7.255e+000	1.644e+000
604.022736	9.605e+001	-7.245e+000	1.635e+000
604.032938	9.605e+001	-7.230e+000	1.631e+000
604.043249	9.605e+001	-7.209e+000	1.623e+000
604.052907	9.606e+001	-7.195e+000	1.628e+000
604.062616	9.605e+001	-7.179e+000	1.624e+000
604.073003	9.605e+001	-7.170e+000	1.625e+000
604.082532	9.604e+001	-7.159e+000	1.616e+000
604.092873	9.603e+001	-7.149e+000	1.617e+000
604.103281	9.603e+001	-7.139e+000	1.618e+000
604.112796	9.602e+001	-7.129e+000	1.619e+000
604.123326	9.601e+001	-7.114e+000	1.625e+000
604.132789	9.601e+001	-7.104e+000	1.626e+000
604.143232	9.600e+001	-7.090e+000	1.632e+000
604.152768	9.600e+001	-7.080e+000	1.643e+000
604.163168	9.599e+001	-7.066e+000	1.659e+000
604.175155	9.597e+001	-7.056e+000	1.670e+000
604.183196	9.596e+001	-7.042e+000	1.687e+000
604.192684	9.595e+001	-7.028e+000	1.703e+000
604.205162	9.594e+001	-7.019e+000	1.724e+000
604.212604	9.593e+001	-7.010e+000	1.735e+000
604.223027	9.592e+001	-6.995e+000	1.751e+000
604.234894	9.590e+001	-6.991e+000	1.767e+000
604.243081	9.589e+001	-6.977e+000	1.783e+000
604.253260	9.588e+001	-6.967e+000	1.794e+000
604.262990	9.586e+001	-6.963e+000	1.810e+000
604.272527	9.585e+001	-6.954e+000	1.831e+000
604.282942	9.583e+001	-6.949e+000	1.847e+000
604.292527	9.583e+001	-6.940e+000	1.858e+000
604.302956	9.581e+001	-6.935e+000	1.874e+000
604.312481	9.580e+001	-6.926e+000	1.885e+000
604.325692	9.578e+001	-6.921e+000	1.902e+000
604.332487	9.577e+001	-6.917e+000	1.917e+000
604.342973	9.575e+001	-6.907e+000	1.928e+000
604.352516	9.574e+001	-6.898e+000	1.940e+000
604.363030	9.572e+001	-6.888e+000	1.951e+000
604.372972	9.570e+001	-6.878e+000	1.962e+000
604.382802	9.569e+001	-6.869e+000	1.983e+000
604.392359	9.567e+001	-6.859e+000	1.995e+000
604.402781	9.566e+001	-6.850e+000	2.015e+000
604.412342	9.564e+001	-6.841e+000	2.037e+000
604.422823	9.563e+001	-6.832e+000	2.058e+000
604.432368	9.562e+001	-6.823e+000	2.079e+000
604.442851	9.560e+001	-6.818e+000	2.094e+000
604.461417	9.559e+001	-6.814e+000	2.110e+000
604.462723	9.558e+001	-6.805e+000	2.131e+000
604.472310	9.557e+001	-6.805e+000	2.142e+000
604.482648	9.556e+001	-6.801e+000	2.157e+000
604.492195	9.555e+001	-6.806e+000	2.172e+000
604.505053	9.554e+001	-6.807e+000	2.183e+000
604.512250	9.553e+001	-6.817e+000	2.193e+000
604.523335	9.552e+001	-6.822e+000	2.198e+000
604.532130	9.551e+001	-6.827e+000	2.203e+000
604.542623	9.550e+001	-6.827e+000	2.214e+000
604.556026	9.549e+001	-6.822e+000	2.219e+000
604.565622	9.548e+001	-6.817e+000	2.225e+000
604.572143	9.547e+001	-6.812e+000	2.231e+000
604.582539	9.546e+001	-6.807e+000	2.236e+000
604.592042	9.545e+001	-6.798e+000	2.247e+000
604.602621	9.545e+001	-6.788e+000	2.258e+000
604.612065	9.544e+001	-6.779e+000	2.269e+000
604.622457	9.543e+001	-6.764e+000	2.285e+000
604.632032	9.543e+001	-6.755e+000	2.295e+000
604.642414	9.542e+001	-6.751e+000	2.311e+000
604.652042	9.541e+001	-6.741e+000	2.321e+000
604.663225	9.541e+001	-6.736e+000	2.327e+000
604.672011	9.541e+001	-6.721e+000	2.333e+000
604.682462	9.541e+001	-6.716e+000	2.328e+000
604.691882	9.540e+001	-6.711e+000	2.334e+000
604.702570	9.540e+001	-6.701e+000	2.325e+000
604.711881	9.539e+001	-6.696e+000	2.320e+000
604.722346	9.539e+001	-6.681e+000	2.316e+000
604.733487	9.538e+001	-6.670e+000	2.307e+000
604.742320	9.539e+001	-6.650e+000	2.308e+000
604.751925	9.538e+001	-6.635e+000	2.304e+000
604.763462	9.538e+001	-6.620e+000	2.300e+000
604.771808	9.537e+001	-6.600e+000	2.301e+000
604.782246	9.537e+001	-6.575e+000	2.298e+000
604.792676	9.537e+001	-6.555e+000	2.299e+000
604.802205	9.537e+001	-6.535e+000	2.300e+000
604.812625	9.537e+001	-6.521e+000	2.306e+000
604.822316	9.536e+001	-6.505e+000	2.302e+000
604.832631	9.536e+001	-6.486e+000	2.303e+000
604.842168	9.536e+001	-6.475e+000	2.294e+000
604.853353	9.536e+001	-6.460e+000	2.290e+000
604.862188	9.536e+001	-6.450e+000	2.281e+000
604.872547	9.535e+001	-6.439e+000	2.272e+000
604.885956	9.535e+001	-6.429e+000	2.262e+000
604.892520	9.535e+001	-6.419e+000	2.253e+000
604.902101	9.534e+001	-6.408e+000	2.244e+000
604.913077	9.535e+001	-6.393e+000	2.230e+000
604.922020	9.534e+001	-6.372e+000	2.221e+000
604.932487	9.534e+001	-6.352e+000	2.212e+000
604.942136	9.533e+001	-6.336e+000	2.208e+000
604.952662	9.533e+001	-6.317e+000	2.209e+000
604.962206	9.534e+001	-6.302e+000	2.206e+000
604.972417	9.534e+001	-6.287e+000	2.211e+000
604.981978	9.533e+001	-6.263e+000	2.218e+000
604.998590	9.533e+001	-6.253e+000	2.228e+000
605.002967	9.533e+001	-6.239e+000	2.243e+000
605.012383	9.533e+001	-6.230e+000	2.254e+000
605.021918	9.533e+001	-6.225e+000	2.259e+000
605.032762	9.533e+001	-6.215e+000	2.259e+000
605.041922	9.533e+001	-6.210e+000	2.264e+000
605.052346	9.533e+001	-6.200e+000	2.265e+000
605.067666	9.533e+001	-6.195e+000	2.260e+000
605.072257	9.533e+001	-6.195e+000	2.260e+000
605.081789	9.533e+001	-6.190e+000	2.246e+000
605.093043	9.533e+001	-6.184e+000	2.241e+000
605.101931	9.533e+001	-6.179e+000	2.226e+000
605.112186	9.534e+001	-6.178e+000	2.216e+000
605.121820	9.534e+001	-6.173e+000	2.202e+000
605.132212	9.534e+001	-6.172e+000	2.192e+000
605.141752	9.534e+001	-6.172e+000	2.182e+000
605.152279	9.534e+001	-6.172e+000	2.182e+000
