#time[s]	yaw[degree]	pitch[degree]	roll[degree]
2200.008760	4.214e+001	-6.475e+000	1.404e+000
2200.013303	4.214e+001	-6.475e+000	1.404e+000
2200.023712	4.213e+001	-6.468e+000	1.407e+000
2200.033746	4.213e+001	-6.464e+000	1.416e+000
2200.045305	4.212e+001	-6.460e+000	1.426e+000
2200.055748	4.211e+001	-6.456e+000	1.435e+000
2200.062920	4.210e+001	-6.461e+000	1.449e+000
2200.073213	4.209e+001	-6.456e+000	1.459e+000
2200.082826	4.208e+001	-6.446e+000	1.470e+000
2200.093062	4.207e+001	-6.442e+000	1.480e+000
2200.102540	4.206e+001	-6.440e+000	1.496e+000
2200.113009	4.205e+001	-6.436e+000	1.506e+000
2200.122638	4.204e+001	-6.428e+000	1.524e+000
2200.132980	4.202e+001	-6.426e+000	1.541e+000
2200.142437	4.201e+001	-6.424e+000	1.557e+000
2200.153832	4.200e+001	-6.416e+000	1.576e+000
2200.162776	4.199e+001	-6.414e+000	1.592e+000
2200.172916	4.197e+001	-6.412e+000	1.608e+000
2200.182888	4.196e+001	-6.407e+000	1.634e+000
2200.192898	4.194e+001	-6.401e+000	1.659e+000
2200.202339	4.192e+001	-6.399e+000	1.675e+000
2200.212827	4.191e+001	-6.393e+000	1.701e+000
2200.222306	4.189e+001	-6.396e+000	1.731e+000
2200.232808	4.188e+001	-6.390e+000	1.756e+000
2200.242942	4.186e+001	-6.387e+000	1.788e+000
2200.252782	4.184e+001	-6.390e+000	1.817e+000
2200.262183	4.182e+001	-6.386e+000	1.850e+000
2200.272793	4.180e+001	-6.389e+000	1.879e+000
2200.282162	4.179e+001	-6.386e+000	1.911e+000
2200.292753	4.177e+001	-6.389e+000	1.941e+000
2200.302313	4.175e+001	-6.388e+000	1.980e+000
2200.312748	4.173e+001	-6.391e+000	2.009e+000
2200.322168	4.171e+001	-6.397e+000	2.045e+000
2200.333458	4.169e+001	-6.393e+000	2.077e+000
2200.343553	4.167e+001	-6.399e+000	2.114e+000
2200.352714	4.166e+001	-6.402e+000	2.143e+000
2200.368190	4.163e+001	-6.407e+000	2.179e+000
2200.372707	4.161e+001	-6.413e+000	2.216e+000
2200.382267	4.159e+001	-6.418e+000	2.252e+000
2200.393216	4.157e+001	-6.423e+000	2.288e+000
2200.402056	4.155e+001	-6.429e+000	2.324e+000
2200.416625	4.153e+001	-6.434e+000	2.361e+000
2200.421970	4.151e+001	-6.446e+000	2.395e+000
2200.434212	4.148e+001	-6.451e+000	2.431e+000
2200.441876	4.146e+001	-6.463e+000	2.465e+000
2200.452318	4.144e+001	-6.475e+000	2.499e+000
2200.462929	4.142e+001	-6.482e+000	2.542e+000
2200.472920	4.140e+001	-6.494e+000	2.576e+000
2200.481885	4.138e+001	-6.509e+000	2.616e+000
2200.492336	4.135e+001	-6.523e+000	2.657e+000
2200.502504	4.133e+001	-6.535e+000	2.691e+000
2200.513088	4.131e+001	-6.549e+000	2.731e+000
2200.522697	4.128e+001	-6.563e+000	2.772e+000
2200.532289	4.126e+001	-6.583e+000	2.810e+000
2200.544102	4.124e+001	-6.597e+000	2.850e+000
2200.552422	4.123e+001	-6.612e+000	2.890e+000
2200.561772	4.121e+001	-6.630e+000	2.922e+000
2200.572245	4.118e+001	-6.651e+000	2.960e+000
2200.581836	4.116e+001	-6.669e+000	2.991e+000
2200.592310	4.115e+001	-6.687e+000	3.023e+000
2200.603826	4.112e+001	-6.703e+000	3.048e+000
2200.612200	4.110e+001	-6.721e+000	3.079e+000
2200.621719	4.109e+001	-6.741e+000	3.095e+000
2200.633643	4.106e+001	-6.763e+000	3.118e+000
2200.642191	4.105e+001	-6.783e+000	3.134e+000
2200.652593	4.103e+001	-6.803e+000	3.150e+000
2200.661745	4.101e+001	-6.827e+000	3.157e+000
2200.676139	4.099e+001	-6.851e+000	3.163e+000
2200.681752	4.097e+001	-6.868e+000	3.173e+000
2200.692122	4.095e+001	-6.890e+000	3.173e+000
2200.702675	4.093e+001	-6.914e+000	3.180e+000
2200.714346	4.092e+001	-6.932e+000	3.189e+000
2200.721848	4.090e+001	-6.953e+000	3.190e+000
2200.732077	4.087e+001	-6.975e+000	3.190e+000
2200.741684	4.086e+001	-6.997e+000	3.191e+000
2200.752793	4.084e+001	-7.018e+000	3.191e+000
2200.762692	4.083e+001	-7.042e+000	3.198e+000
2200.772442	4.081e+001	-7.064e+000	3.198e+000
2200.781638	4.080e+001	-7.085e+000	3.199e+000
2200.794611	4.078e+001	-7.114e+000	3.197e+000
2200.801664	4.077e+001	-7.133e+000	3.190e+000
2200.812049	4.075e+001	-7.161e+000	3.188e+000
2200.821922	4.074e+001	-7.180e+000	3.182e+000
2200.832052	4.073e+001	-7.209e+000	3.179e+000
2200.843747	4.071e+001	-7.228e+000	3.173e+000
2200.851936	4.070e+001	-7.254e+000	3.165e+000
2200.861890	4.068e+001	-7.277e+000	3.149e+000
2200.872215	4.067e+001	-7.307e+000	3.132e+000
2200.881524	4.066e+001	-7.329e+000	3.110e+000
2200.891928	4.064e+001	-7.356e+000	3.085e+000
2200.901551	4.063e+001	-7.375e+000	3.057e+000
2200.911920	4.062e+001	-7.400e+000	3.026e+000
2200.924371	4.060e+001	-7.419e+000	2.998e+000
2200.931892	4.059e+001	-7.447e+000	2.974e+000
2200.941726	4.057e+001	-7.465e+000	2.946e+000
2200.952807	4.056e+001	-7.489e+000	2.930e+000
2200.961706	4.056e+001	-7.508e+000	2.902e+000
2200.973209	4.054e+001	-7.529e+000	2.880e+000
2200.981720	4.053e+001	-7.548e+000	2.851e+000
2200.992868	4.052e+001	-7.566e+000	2.823e+000
2201.001731	4.050e+001	-7.587e+000	2.801e+000
2201.012175	4.050e+001	-7.606e+000	2.773e+000
2201.023132	4.049e+001	-7.625e+000	2.744e+000
2201.032118	4.048e+001	-7.644e+000	2.715e+000
2201.041711	4.046e+001	-7.663e+000	2.687e+000
2201.052103	4.045e+001	-7.673e+000	2.655e+000
2201.061604	4.044e+001	-7.685e+000	2.628e+000
2201.072124	4.043e+001	-7.702e+000	2.593e+000
2201.084138	4.042e+001	-7.718e+000	2.558e+000
2201.092479	4.042e+001	-7.728e+000	2.525e+000
2201.102860	4.041e+001	-7.735e+000	2.486e+000
2201.112011	4.040e+001	-7.747e+000	2.438e+000
2201.124520	4.039e+001	-7.755e+000	2.399e+000
2201.133723	4.038e+001	-7.756e+000	2.362e+000
2201.141531	4.037e+001	-7.766e+000	2.329e+000
2201.152223	4.036e+001	-7.767e+000	2.292e+000
2201.161504	4.035e+001	-7.768e+000	2.255e+000
2201.172089	4.034e+001	-7.769e+000	2.218e+000
2201.182448	4.034e+001	-7.763e+000	2.184e+000
2201.191878	4.032e+001	-7.764e+000	2.147e+000
2201.202144	4.032e+001	-7.759e+000	2.112e+000
2201.211915	4.030e+001	-7.753e+000	2.078e+000
2201.236677	4.029e+001	-7.745e+000	2.015e+000
2201.242663	4.027e+001	-7.739e+000	1.981e+000
2201.257065	4.027e+001	-7.734e+000	1.946e+000
2201.278524	4.026e+001	-7.719e+000	1.907e+000
2201.279183	4.025e+001	-7.714e+000	1.873e+000
2201.283701	4.024e+001	-7.702e+000	1.840e+000
2201.292986	4.023e+001	-7.696e+000	1.806e+000
2201.302734	4.022e+001	-7.682e+000	1.768e+000
2201.312291	4.021e+001	-7.663e+000	1.738e+000
2201.322845	4.020e+001	-7.651e+000	1.705e+000
2201.333106	4.019e+001	-7.632e+000	1.676e+000
2201.348063	4.017e+001	-7.616e+000	1.653e+000
2201.373159	4.015e+001	-7.576e+000	1.609e+000
2201.373751	4.014e+001	-7.554e+000	1.588e+000
2201.387603	4.013e+001	-7.533e+000	1.574e+000
2201.391677	4.012e+001	-7.510e+000	1.553e+000
2201.401368	4.011e+001	-7.490e+000	1.538e+000
2201.411745	4.010e+001	-7.470e+000	1.524e+000
2201.428120	4.009e+001	-7.445e+000	1.519e+000
2201.434773	4.008e+001	-7.425e+000	1.505e+000
2201.466457	4.005e+001	-7.379e+000	1.485e+000
2201.467235	4.005e+001	-7.352e+000	1.473e+000
2201.478584	4.003e+001	-7.328e+000	1.467e+000
2201.481327	4.002e+001	-7.301e+000	1.456e+000
2201.491753	4.000e+001	-7.282e+000	1.448e+000
2201.501342	3.999e+001	-7.258e+000	1.443e+000
2201.513653	3.998e+001	-7.237e+000	1.428e+000
