#time[s]	yaw[degree]	pitch[degree]	roll[degree]
2700.643695	1.667e+002	-7.436e+000	3.130e+000
2700.653509	1.666e+002	-7.466e+000	3.110e+000
2700.664000	1.665e+002	-7.495e+000	3.089e+000
2700.673536	1.665e+002	-7.524e+000	3.070e+000
2700.684977	1.664e+002	-7.548e+000	3.041e+000
2700.696226	1.663e+002	-7.578e+000	3.015e+000
2700.703707	1.662e+002	-7.607e+000	2.995e+000
2700.713308	1.662e+002	-7.631e+000	2.967e+000
2700.723813	1.661e+002	-7.654e+000	2.939e+000
2700.733290	1.660e+002	-7.679e+000	2.905e+000
2700.743611	1.660e+002	-7.709e+000	2.878e+000
2700.753082	1.659e+002	-7.733e+000	2.843e+000
2700.763602	1.658e+002	-7.751e+000	2.808e+000
2700.773210	1.658e+002	-7.776e+000	2.773e+000
2700.783732	1.657e+002	-7.800e+000	2.739e+000
2700.793348	1.656e+002	-7.818e+000	2.703e+000
2700.803550	1.656e+002	-7.837e+000	2.661e+000
2700.813144	1.655e+002	-7.854e+000	2.625e+000
2700.823324	1.654e+002	-7.872e+000	2.590e+000
2700.836742	1.653e+002	-7.891e+000	2.548e+000
2700.843726	1.653e+002	-7.910e+000	2.506e+000
2700.853050	1.652e+002	-7.928e+000	2.470e+000
2700.867958	1.651e+002	-7.947e+000	2.428e+000
2700.872981	1.651e+002	-7.958e+000	2.385e+000
2700.883713	1.650e+002	-7.977e+000	2.349e+000
2700.892953	1.649e+002	-7.988e+000	2.313e+000
2700.903339	1.649e+002	-8.000e+000	2.270e+000
2700.912936	1.648e+002	-8.012e+000	2.227e+000
2700.923137	1.648e+002	-8.024e+000	2.190e+000
2700.932591	1.647e+002	-8.028e+000	2.153e+000
2700.943028	1.646e+002	-8.041e+000	2.110e+000
2700.952521	1.646e+002	-8.045e+000	2.072e+000
2700.962988	1.645e+002	-8.050e+000	2.035e+000
2700.973489	1.644e+002	-8.062e+000	1.998e+000
2700.982979	1.644e+002	-8.067e+000	1.961e+000
2700.992493	1.643e+002	-8.071e+000	1.923e+000
2701.002934	1.643e+002	-8.076e+000	1.886e+000
2701.012479	1.642e+002	-8.073e+000	1.854e+000
2701.022945	1.641e+002	-8.071e+000	1.816e+000
2701.033522	1.641e+002	-8.075e+000	1.785e+000
2701.044799	1.640e+002	-8.072e+000	1.753e+000
2701.052901	1.640e+002	-8.077e+000	1.722e+000
2701.063090	1.639e+002	-8.067e+000	1.690e+000
2701.085945	1.639e+002	-8.063e+000	1.665e+000
2701.086388	1.638e+002	-8.059e+000	1.639e+000
2701.092696	1.638e+002	-8.047e+000	1.620e+000
2701.103150	1.637e+002	-8.036e+000	1.601e+000
2701.112626	1.637e+002	-8.024e+000	1.582e+000
2701.123060	1.636e+002	-8.014e+000	1.556e+000
2701.132592	1.636e+002	-8.001e+000	1.543e+000
2701.143027	1.635e+002	-7.990e+000	1.524e+000
2701.152362	1.635e+002	-7.970e+000	1.510e+000
2701.162990	1.634e+002	-7.951e+000	1.497e+000
2701.172459	1.634e+002	-7.940e+000	1.477e+000
2701.185741	1.633e+002	-7.920e+000	1.463e+000
2701.192502	1.633e+002	-7.893e+000	1.456e+000
2701.202939	1.632e+002	-7.874e+000	1.442e+000
2701.213652	1.632e+002	-7.847e+000	1.427e+000
2701.234611	1.631e+002	-7.827e+000	1.420e+000
2701.234844	1.631e+002	-7.800e+000	1.412e+000
2701.242779	1.631e+002	-7.772e+000	1.404e+000
2701.252435	1.630e+002	-7.738e+000	1.395e+000
2701.265687	1.630e+002	-7.710e+000	1.394e+000
2701.272706	1.629e+002	-7.682e+000	1.393e+000
2701.283826	1.629e+002	-7.647e+000	1.391e+000
2701.292333	1.628e+002	-7.610e+000	1.396e+000
2701.302799	1.628e+002	-7.574e+000	1.400e+000
2701.312227	1.627e+002	-7.538e+000	1.405e+000
2701.322732	1.627e+002	-7.501e+000	1.409e+000
2701.331969	1.627e+002	-7.464e+000	1.421e+000
2701.342370	1.626e+002	-7.427e+000	1.432e+000
2701.351842	1.626e+002	-7.389e+000	1.444e+000
2701.362353	1.625e+002	-7.353e+000	1.448e+000
2701.371884	1.625e+002	-7.316e+000	1.459e+000
2701.386551	1.625e+002	-7.278e+000	1.477e+000
2701.392985	1.624e+002	-7.240e+000	1.489e+000
2701.402668	1.624e+002	-7.203e+000	1.500e+000
2701.413045	1.623e+002	-7.164e+000	1.518e+000
2701.422570	1.623e+002	-7.127e+000	1.529e+000
2701.433029	1.622e+002	-7.088e+000	1.548e+000
2701.442729	1.622e+002	-7.050e+000	1.566e+000
2701.453140	1.621e+002	-7.012e+000	1.584e+000
2701.462456	1.621e+002	-6.980e+000	1.603e+000
2701.474176	1.621e+002	-6.947e+000	1.629e+000
2701.482891	1.620e+002	-6.909e+000	1.647e+000
2701.492911	1.620e+002	-6.876e+000	1.674e+000
2701.503890	1.619e+002	-6.843e+000	1.700e+000
2701.514872	1.619e+002	-6.810e+000	1.726e+000
2701.522388	1.618e+002	-6.777e+000	1.759e+000
2701.532793	1.618e+002	-6.750e+000	1.785e+000
2701.542393	1.617e+002	-6.716e+000	1.818e+000
2701.552773	1.617e+002	-6.690e+000	1.846e+000
2701.562147	1.616e+002	-6.670e+000	1.881e+000
2701.572668	1.616e+002	-6.642e+000	1.922e+000
2701.582953	1.615e+002	-6.621e+000	1.957e+000
2701.594575	1.615e+002	-6.601e+000	1.992e+000
2701.606388	1.615e+002	-6.588e+000	2.028e+000
2701.613992	1.614e+002	-6.566e+000	2.070e+000
2701.623396	1.614e+002	-6.552e+000	2.113e+000
2701.637711	1.613e+002	-6.544e+000	2.157e+000
2701.662851	1.612e+002	-6.522e+000	2.237e+000
2701.663400	1.612e+002	-6.521e+000	2.283e+000
2701.673821	1.611e+002	-6.513e+000	2.334e+000
2701.688309	1.611e+002	-6.512e+000	2.379e+000
2701.692670	1.610e+002	-6.510e+000	2.424e+000
2701.702834	1.610e+002	-6.509e+000	2.469e+000
2701.713516	1.610e+002	-6.508e+000	2.514e+000
2701.724377	1.609e+002	-6.514e+000	2.560e+000
2701.734153	1.609e+002	-6.521e+000	2.600e+000
2701.749596	1.608e+002	-6.533e+000	2.647e+000
2701.752750	1.608e+002	-6.546e+000	2.694e+000
2701.764045	1.607e+002	-6.559e+000	2.742e+000
2701.774689	1.607e+002	-6.579e+000	2.783e+000
2701.786098	1.607e+002	-6.593e+000	2.824e+000
2701.794105	1.606e+002	-6.613e+000	2.865e+000
2701.804108	1.606e+002	-6.634e+000	2.907e+000
2701.833346	1.605e+002	-6.682e+000	2.991e+000
2701.834352	1.605e+002	-6.702e+000	3.033e+000
2701.843721	1.604e+002	-6.730e+000	3.075e+000
2701.854611	1.604e+002	-6.756e+000	3.124e+000
2701.862098	1.603e+002	-6.783e+000	3.167e+000
2701.876701	1.603e+002	-6.811e+000	3.210e+000
2701.883157	1.603e+002	-6.837e+000	3.259e+000
2701.894653	1.603e+002	-6.870e+000	3.309e+000
2701.902764	1.602e+002	-6.898e+000	3.352e+000
2701.912567	1.602e+002	-6.931e+000	3.402e+000
2701.937928	1.602e+002	-6.965e+000	3.446e+000
2701.938831	1.601e+002	-7.000e+000	3.489e+000
2701.944748	1.601e+002	-7.034e+000	3.532e+000
2701.952297	1.601e+002	-7.070e+000	3.569e+000
2701.961987	1.600e+002	-7.104e+000	3.613e+000
2701.975069	1.600e+002	-7.141e+000	3.642e+000
2701.981964	1.600e+002	-7.178e+000	3.671e+000
2701.992337	1.600e+002	-7.214e+000	3.701e+000
2702.001922	1.600e+002	-7.251e+000	3.730e+000
2702.012329	1.599e+002	-7.289e+000	3.753e+000
2702.021923	1.599e+002	-7.327e+000	3.775e+000
2702.032312	1.599e+002	-7.367e+000	3.791e+000
2702.041706	1.599e+002	-7.399e+000	3.805e+000
2702.052348	1.598e+002	-7.439e+000	3.820e+000
2702.061566	1.598e+002	-7.478e+000	3.836e+000
2702.072298	1.598e+002	-7.511e+000	3.850e+000
2702.081743	1.598e+002	-7.551e+000	3.865e+000
2702.096719	1.598e+002	-7.590e+000	3.881e+000
2702.101715	1.598e+002	-7.622e+000	3.895e+000
2702.112140	1.597e+002	-7.663e+000	3.903e+000
2702.122635	1.597e+002	-7.703e+000	3.918e+000
2702.135252	1.597e+002	-7.736e+000	3.932e+000
2702.142472	1.597e+002	-7.769e+000	3.945e+000
2702.152081	1.597e+002	-7.808e+000	3.961e+000
2702.165713	1.597e+002	-7.841e+000	3.974e+000
2702.172163	1.597e+002	-7.874e+000	3.988e+000
2702.183372	1.597e+002	-7.907e+000	4.001e+000
2702.192047	1.597e+002	-7.941e+000	4.007e+000
2702.203673	1.597e+002	-7.974e+000	4.021e+000
2702.211860	1.597e+002	-8.002e+000	4.026e+000
2702.222492	1.597e+002	-8.035e+000	4.039e+000
2702.232018	1.597e+002	-8.062e+000	4.044e+000
2702.242383	1.597e+002	-8.097e+000	4.050e+000
2702.251947	1.597e+002	-8.126e+000	4.048e+000
2702.262433	1.597e+002	-8.146e+000	4.052e+000
2702.273636	1.596e+002	-8.175e+000	4.050e+000
2702.282273	1.596e+002	-8.197e+000	4.047e+000
2702.291790	1.597e+002	-8.220e+000	4.043e+000
2702.302326	1.597e+002	-8.241e+000	4.040e+000
2702.311696	1.597e+002	-8.257e+000	4.035e+000
2702.322946	1.597e+002	-8.280e+000	4.025e+000
2702.331875	1.597e+002	-8.295e+000	4.020e+000
2702.342193	1.597e+002	-8.311e+000	4.009e+000
2702.351801	1.597e+002	-8.327e+000	4.004e+000
2702.362604	1.597e+002	-8.343e+000	3.992e+000
2702.372173	1.597e+002	-8.360e+000	3.980e+000
2702.382758	1.597e+002	-8.369e+000	3.968e+000
2702.391690	1.597e+002	-8.379e+000	3.955e+000
2702.402246	1.597e+002	-8.390e+000	3.935e+000
2702.411619	1.597e+002	-8.392e+000	3.920e+000
2702.422194	1.597e+002	-8.403e+000	3.900e+000
2702.431811	1.597e+002	-8.408e+000	3.879e+000
2702.442670	1.597e+002	-8.405e+000	3.857e+000
2702.451658	1.597e+002	-8.408e+000	3.836e+000
2702.462107	1.597e+002	-8.407e+000	3.807e+000
2702.472316	1.597e+002	-8.404e+000	3.784e+000
2702.482064	1.597e+002	-8.402e+000	3.755e+000
2702.491609	1.597e+002	-8.400e+000	3.726e+000
2702.503752	1.597e+002	-8.391e+000	3.703e+000
2702.511383	1.597e+002	-8.382e+000	3.672e+000
2702.522212	1.598e+002	-8.374e+000	3.642e+000
2702.531341	1.597e+002	-8.365e+000	3.612e+000
2702.542313	1.598e+002	-8.348e+000	3.587e+000
2702.551513	1.598e+002	-8.339e+000	3.557e+000
2702.562035	1.598e+002	-8.322e+000	3.539e+000
2702.573612	1.598e+002	-8.304e+000	3.515e+000
2702.583291	1.598e+002	-8.288e+000	3.490e+000
2702.591369	1.598e+002	-8.271e+000	3.465e+000
2702.601886	1.598e+002	-8.247e+000	3.440e+000
2702.612873	1.598e+002	-8.229e+000	3.422e+000
2702.621797	1.598e+002	-8.204e+000	3.403e+000
2702.631422	1.598e+002	-8.186e+000	3.386e+000
2702.641748	1.598e+002	-8.162e+000	3.360e+000
2702.651349	1.598e+002	-8.137e+000	3.341e+000
2702.661787	1.598e+002	-8.114e+000	3.315e+000
2702.671379	1.598e+002	-8.088e+000	3.297e+000
2702.681752	1.598e+002	-8.058e+000	3.270e+000
2702.691608	1.598e+002	-8.034e+000	3.244e+000
2702.703334	1.598e+002	-8.003e+000	3.218e+000
2702.711302	1.598e+002	-7.981e+000	3.185e+000
2702.723010	1.598e+002	-7.950e+000	3.158e+000
2702.731276	1.598e+002	-7.927e+000	3.126e+000
2702.741572	1.598e+002	-7.896e+000	3.099e+000
2702.751178	1.598e+002	-7.867e+000	3.066e+000
2702.761618	1.598e+002	-7.838e+000	3.033e+000
2702.770953	1.598e+002	-7.808e+000	2.999e+000
2702.781353	1.598e+002	-7.777e+000	2.973e+000
2702.794724	1.598e+002	-7.747e+000	2.940e+000
2702.801171	1.598e+002	-7.716e+000	2.913e+000
2702.810936	1.597e+002	-7.686e+000	2.887e+000
2702.826510	1.597e+002	-7.648e+000	2.859e+000
2702.831103	1.597e+002	-7.617e+000	2.833e+000
2702.841392	1.597e+002	-7.586e+000	2.806e+000
2702.851031	1.597e+002	-7.554e+000	2.787e+000
2702.861391	1.597e+002	-7.523e+000	2.761e+000
2702.871887	1.597e+002	-7.491e+000	2.741e+000
2702.881428	1.597e+002	-7.467e+000	2.716e+000
2702.891749	1.597e+002	-7.435e+000	2.697e+000
2702.901393	1.597e+002	-7.409e+000	2.678e+000
2702.911963	1.597e+002	-7.377e+000	2.659e+000
2702.921367	1.597e+002	-7.353e+000	2.634e+000
2702.931873	1.597e+002	-7.328e+000	2.616e+000
2702.941256	1.597e+002	-7.303e+000	2.598e+000
2702.952310	1.596e+002	-7.278e+000	2.580e+000
2702.961237	1.596e+002	-7.253e+000	2.561e+000
2702.971728	1.596e+002	-7.227e+000	2.543e+000
2702.981259	1.596e+002	-7.203e+000	2.518e+000
2702.991539	1.596e+002	-7.185e+000	2.501e+000
2703.001205	1.596e+002	-7.165e+000	2.492e+000
2703.011549	1.596e+002	-7.140e+000	2.473e+000
2703.023531	1.596e+002	-7.121e+000	2.457e+000
2703.031638	1.596e+002	-7.103e+000	2.440e+000
2703.040974	1.596e+002	-7.083e+000	2.430e+000
2703.053141	1.595e+002	-7.072e+000	2.415e+000
2703.062613	1.595e+002	-7.052e+000	2.405e+000
2703.071593	1.595e+002	-7.039e+000	2.396e+000
2703.084906	1.595e+002	-7.026e+000	2.388e+000
2703.095913	1.595e+002	-7.013e+000	2.379e+000
2703.101620	1.595e+002	-7.001e+000	2.370e+000
2703.112969	1.595e+002	-6.995e+000	2.363e+000
2703.121664	1.595e+002	-6.981e+000	2.361e+000
2703.132866	1.594e+002	-6.974e+000	2.361e+000
2703.149736	1.594e+002	-6.968e+000	2.354e+000
2703.152586	1.594e+002	-6.954e+000	2.352e+000
2703.161544	1.594e+002	-6.947e+000	2.351e+000
2703.172580	1.594e+002	-6.939e+000	2.351e+000
2703.187328	1.594e+002	-6.939e+000	2.352e+000
2703.192913	1.594e+002	-6.933e+000	2.345e+000
2703.201433	1.593e+002	-6.933e+000	2.345e+000
2703.211977	1.593e+002	-6.926e+000	2.345e+000
2703.237739	1.593e+002	-6.926e+000	2.346e+000
2703.239674	1.593e+002	-6.927e+000	2.339e+000
2703.240571	1.593e+002	-6.927e+000	2.340e+000
2703.254932	1.593e+002	-6.933e+000	2.343e+000
2703.263132	1.593e+002	-6.933e+000	2.343e+000
2703.274341	1.593e+002	-6.939e+000	2.346e+000
2703.281672	1.592e+002	-6.946e+000	2.348e+000
2703.291697	1.592e+002	-6.953e+000	2.350e+000
2703.302395	1.592e+002	-6.959e+000	2.352e+000
2703.312144	1.592e+002	-6.965e+000	2.354e+000
2703.338889	1.592e+002	-6.979e+000	2.358e+000
2703.343856	1.592e+002	-6.986e+000	2.360e+000
2703.351186	1.591e+002	-6.999e+000	2.364e+000
2703.360648	1.591e+002	-7.005e+000	2.366e+000
2703.372839	1.591e+002	-7.019e+000	2.370e+000
2703.383522	1.591e+002	-7.025e+000	2.372e+000
2703.394087	1.591e+002	-7.040e+000	2.368e+000
2703.400723	1.590e+002	-7.047e+000	2.371e+000
2703.412026	1.590e+002	-7.060e+000	2.374e+000
2703.422289	1.590e+002	-7.075e+000	2.371e+000
2703.431135	1.590e+002	-7.083e+000	2.367e+000
2703.441348	1.590e+002	-7.090e+000	2.362e+000
2703.451090	1.590e+002	-7.104e+000	2.366e+000
2703.461212	1.589e+002	-7.111e+000	2.361e+000
2703.471064	1.589e+002	-7.126e+000	2.358e+000
2703.480577	1.589e+002	-7.133e+000	2.361e+000
2703.497694	1.589e+002	-7.147e+000	2.358e+000
2703.504043	1.589e+002	-7.154e+000	2.360e+000
2703.510922	1.588e+002	-7.168e+000	2.357e+000
2703.520529	1.588e+002	-7.182e+000	2.361e+000
2703.530956	1.588e+002	-7.188e+000	2.363e+000
2703.540486	1.588e+002	-7.203e+000	2.360e+000
2703.550788	1.588e+002	-7.218e+000	2.357e+000
2703.560278	1.587e+002	-7.225e+000	2.353e+000
2703.571551	1.587e+002	-7.240e+000	2.350e+000
2703.580381	1.587e+002	-7.247e+000	2.352e+000
2703.590849	1.587e+002	-7.256e+000	2.341e+000
2703.600822	1.587e+002	-7.264e+000	2.337e+000
2703.610668	1.586e+002	-7.271e+000	2.332e+000
2703.620227	1.586e+002	-7.280e+000	2.322e+000
2703.631120	1.586e+002	-7.289e+000	2.311e+000
2703.641201	1.586e+002	-7.298e+000	2.300e+000
2703.650707	1.585e+002	-7.300e+000	2.287e+000
2703.661073	1.585e+002	-7.310e+000	2.276e+000
2703.670743	1.585e+002	-7.318e+000	2.266e+000
2703.681114	1.585e+002	-7.321e+000	2.253e+000
2703.690772	1.584e+002	-7.323e+000	2.241e+000
2703.701112	1.584e+002	-7.330e+000	2.237e+000
2703.710561	1.584e+002	-7.333e+000	2.225e+000
2703.724474	1.584e+002	-7.334e+000	2.220e+000
2703.730683	1.583e+002	-7.341e+000	2.216e+000
2703.741094	1.583e+002	-7.342e+000	2.211e+000
2703.751011	1.583e+002	-7.343e+000	2.205e+000
2703.760958	1.583e+002	-7.344e+000	2.200e+000
2703.770991	1.582e+002	-7.345e+000	2.195e+000
2703.781061	1.582e+002	-7.347e+000	2.183e+000
2703.790524	1.582e+002	-7.348e+000	2.177e+000
2703.800956	1.582e+002	-7.348e+000	2.172e+000
2703.810390	1.581e+002	-7.342e+000	2.166e+000
2703.845557	1.581e+002	-7.339e+000	2.147e+000
2703.846158	1.580e+002	-7.339e+000	2.142e+000
2703.850389	1.580e+002	-7.333e+000	2.135e+000
2703.864579	1.580e+002	-7.329e+000	2.122e+000
2703.870348	1.580e+002	-7.324e+000	2.109e+000
2703.880849	1.579e+002	-7.318e+000	2.102e+000
2703.890436	1.579e+002	-7.313e+000	2.089e+000
2703.900802	1.579e+002	-7.309e+000	2.076e+000
2703.910237	1.578e+002	-7.304e+000	2.063e+000
2703.920608	1.578e+002	-7.299e+000	2.049e+000
2703.933049	1.578e+002	-7.295e+000	2.036e+000
2703.943564	1.578e+002	-7.290e+000	2.023e+000
2703.950279	1.577e+002	-7.278e+000	2.008e+000
2703.961167	1.577e+002	-7.272e+000	2.002e+000
2703.972030	1.577e+002	-7.260e+000	1.987e+000
2703.980637	1.576e+002	-7.256e+000	1.974e+000
2703.990225	1.576e+002	-7.243e+000	1.967e+000
2704.000645	1.576e+002	-7.238e+000	1.954e+000
2704.010284	1.575e+002	-7.225e+000	1.946e+000
2704.020587	1.575e+002	-7.214e+000	1.931e+000
2704.030763	1.575e+002	-7.208e+000	1.925e+000
2704.040582	1.575e+002	-7.203e+000	1.912e+000
2704.050218	1.574e+002	-7.189e+000	1.911e+000
2704.060390	1.574e+002	-7.183e+000	1.905e+000
2704.070112	1.574e+002	-7.177e+000	1.899e+000
2704.080460	1.573e+002	-7.164e+000	1.891e+000
2704.090083	1.573e+002	-7.157e+000	1.892e+000
2704.100506	1.573e+002	-7.149e+000	1.892e+000
2704.110046	1.572e+002	-7.142e+000	1.893e+000
2704.120565	1.572e+002	-7.135e+000	1.894e+000
2704.130016	1.572e+002	-7.120e+000	1.893e+000
2704.140448	1.571e+002	-7.112e+000	1.900e+000
2704.151291	1.571e+002	-7.104e+000	1.901e+000
2704.160437	1.571e+002	-7.095e+000	1.909e+000
2704.169951	1.570e+002	-7.093e+000	1.917e+000
2704.180309	1.570e+002	-7.084e+000	1.925e+000
2704.189930	1.570e+002	-7.082e+000	1.934e+000
2704.200352	1.569e+002	-7.074e+000	1.941e+000
2704.210774	1.569e+002	-7.072e+000	1.950e+000
2704.220249	1.569e+002	-7.068e+000	1.966e+000
2704.229859	1.568e+002	-7.065e+000	1.982e+000
2704.240252	1.568e+002	-7.061e+000	1.998e+000
2704.251410	1.568e+002	-7.058e+000	2.013e+000
2704.260323	1.567e+002	-7.055e+000	2.029e+000
2704.270710	1.567e+002	-7.058e+000	2.046e+000
2704.280156	1.567e+002	-7.061e+000	2.063e+000
2704.289830	1.566e+002	-7.058e+000	2.079e+000
2704.300189	1.566e+002	-7.060e+000	2.103e+000
2704.309867	1.566e+002	-7.063e+000	2.120e+000
2704.320154	1.565e+002	-7.065e+000	2.144e+000
2704.329876	1.565e+002	-7.075e+000	2.163e+000
2704.340181	1.565e+002	-7.077e+000	2.187e+000
2704.349674	1.564e+002	-7.086e+000	2.212e+000
2704.360123	1.564e+002	-7.095e+000	2.238e+000
2704.370912	1.564e+002	-7.104e+000	2.263e+000
2704.379994	1.564e+002	-7.113e+000	2.288e+000
2704.390511	1.563e+002	-7.121e+000	2.314e+000
2704.400029	1.563e+002	-7.137e+000	2.340e+000
2704.410489	1.563e+002	-7.145e+000	2.366e+000
2704.420003	1.562e+002	-7.160e+000	2.399e+000
2704.430395	1.562e+002	-7.168e+000	2.425e+000
2704.439968	1.562e+002	-7.182e+000	2.458e+000
2704.450762	1.561e+002	-7.198e+000	2.485e+000
2704.459974	1.561e+002	-7.219e+000	2.519e+000
2704.470925	1.561e+002	-7.233e+000	2.553e+000
2704.483203	1.561e+002	-7.249e+000	2.580e+000
2704.492590	1.560e+002	-7.270e+000	2.615e+000
2704.499886	1.560e+002	-7.291e+000	2.649e+000
2704.510342	1.560e+002	-7.305e+000	2.683e+000
2704.522331	1.560e+002	-7.325e+000	2.717e+000
2704.532075	1.559e+002	-7.341e+000	2.744e+000
2704.539827	1.559e+002	-7.362e+000	2.778e+000
2704.552320	1.559e+002	-7.385e+000	2.806e+000
2704.559787	1.559e+002	-7.405e+000	2.841e+000
2704.571240	1.558e+002	-7.421e+000	2.867e+000
2704.579669	1.558e+002	-7.444e+000	2.894e+000
2704.590213	1.558e+002	-7.467e+000	2.915e+000
2704.600238	1.558e+002	-7.483e+000	2.941e+000
2704.620710	1.558e+002	-7.507e+000	2.962e+000
2704.621415	1.558e+002	-7.524e+000	2.981e+000
2704.633058	1.557e+002	-7.548e+000	3.002e+000
2704.639620	1.557e+002	-7.565e+000	3.021e+000
2704.650658	1.557e+002	-7.589e+000	3.042e+000
2704.663210	1.557e+002	-7.606e+000	3.061e+000
2704.672798	1.557e+002	-7.623e+000	3.080e+000
2704.679488	1.557e+002	-7.647e+000	3.101e+000
2704.690930	1.556e+002	-7.664e+000	3.120e+000
2704.699583	1.556e+002	-7.688e+000	3.140e+000
2704.713088	1.556e+002	-7.705e+000	3.159e+000
2704.719617	1.556e+002	-7.724e+000	3.171e+000
2704.730055	1.556e+002	-7.748e+000	3.191e+000
2704.741554	1.556e+002	-7.766e+000	3.210e+000
2704.751833	1.556e+002	-7.791e+000	3.224e+000
2704.759560	1.556e+002	-7.810e+000	3.235e+000
2704.769980	1.556e+002	-7.829e+000	3.247e+000
2704.802875	1.555e+002	-7.868e+000	3.264e+000
2704.803770	1.555e+002	-7.887e+000	3.276e+000
2704.810294	1.555e+002	-7.907e+000	3.280e+000
2704.847193	1.555e+002	-7.927e+000	3.285e+000
2704.848810	1.555e+002	-7.941e+000	3.288e+000
2704.850568	1.555e+002	-7.961e+000	3.293e+000
2704.854714	1.555e+002	-7.976e+000	3.290e+000
2704.860323	1.555e+002	-7.997e+000	3.294e+000
2704.872913	1.555e+002	-8.010e+000	3.298e+000
2704.885935	1.555e+002	-8.025e+000	3.294e+000
2704.890983	1.555e+002	-8.039e+000	3.297e+000
2704.899709	1.555e+002	-8.048e+000	3.292e+000
2704.910674	1.555e+002	-8.062e+000	3.289e+000
2704.929299	1.555e+002	-8.076e+000	3.291e+000
2704.930399	1.555e+002	-8.091e+000	3.287e+000
2704.940991	1.555e+002	-8.099e+000	3.282e+000
2704.949368	1.555e+002	-8.115e+000	3.278e+000
2704.958875	1.555e+002	-8.123e+000	3.274e+000
2704.969324	1.555e+002	-8.138e+000	3.270e+000
2704.978866	1.555e+002	-8.148e+000	3.257e+000
2704.989307	1.555e+002	-8.163e+000	3.254e+000
2704.998830	1.555e+002	-8.173e+000	3.241e+000
2705.009303	1.555e+002	-8.183e+000	3.229e+000
2705.018818	1.555e+002	-8.191e+000	3.224e+000
